
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	2834539	2835255	0.000209482	-	0	#GTG	-102.135
Chromosome	SAM03	CDS	2843937	2844377	0.946119	-	0	#ATG	-52.7651
Chromosome	SAM03	CDS	2847118	2847699	0.0132816	-	0	#GTG	-74.4824
Chromosome	SAM03	CDS	2849786	2850202	1.87704	-	0	#GTG	-39.755
Chromosome	SAM03	CDS	2853044	2853481	0.993535	-	0	#ATG	-38.764
Chromosome	SAM03	CDS	2859223	2859645	1.62345	-	0	#ATG	-149.067
Chromosome	SAM03	CDS	2861952	2862692	9.97201e-05	-	0	#GTG	-76.1631
Chromosome	SAM03	CDS	2862696	2862965	89.9055	-	0	#TTG	-21.7852
Chromosome	SAM03	CDS	2864334	2864777	0.865399	-	0	#ATG	-54.2427
Chromosome	SAM03	CDS	2865464	2866297	5.13783e-06	-	0	#GTG	-39.5431
Chromosome	SAM03	CDS	2868242	2868700	0.551915	-	0	#GTG	-54.9253
Chromosome	SAM03	CDS	2870831	2871112	13.2536	-	0	#ATG	-6.2884
Chromosome	SAM03	CDS	2872999	2873343	14.4849	-	0	#GTG	-31.6762
Chromosome	SAM03	CDS	2873990	2874289	59.8109	-	0	#ATG	-74.4713
Chromosome	SAM03	CDS	2874027	2874452	0.9607	-	0	#GTG	-22.055
Chromosome	SAM03	CDS	2876562	2876840	43.3456	-	0	#TTG	-15.3161
Chromosome	SAM03	CDS	2878168	2878590	1.62345	-	0	#TTG	-74.5409
Chromosome	SAM03	CDS	2878597	2878902	50.3252	-	0	#GTG	-54.208
Chromosome	SAM03	CDS	2879686	2880342	0.00133222	-	0	#GTG	-72.395
Chromosome	SAM03	CDS	2882948	2883232	33.5845	-	0	#GTG	-14.372
Chromosome	SAM03	CDS	2883282	2883785	0.0283821	-	0	#GTG	-6.0296
Chromosome	SAM03	CDS	2891185	2891502	35.6177	-	0	#GTG	-110.504
Chromosome	SAM03	CDS	2893848	2894732	1.13618e-06	-	0	#GTG	-100.249
Chromosome	SAM03	CDS	2900906	2901184	8.65809	-	0	#ATG	-3.2782
Chromosome	SAM03	CDS	2909001	2909375	5.69854	-	0	#GTG	-29.4914
Chromosome	SAM03	CDS	2918735	2919067	7.60341	-	0	#ATG	-12.8544
Chromosome	SAM03	CDS	2922523	2922948	1.47408	-	0	#ATG	-47.457
Chromosome	SAM03	CDS	2923378	2924202	7.36112e-06	-	0	#TTG	-109.171
Chromosome	SAM03	CDS	2927819	2928187	8.04205	-	0	#TTG	-65.6225
Chromosome	SAM03	CDS	2933821	2934216	3.62305	-	0	#TTG	-73.1604
Chromosome	SAM03	CDS	2942013	2942333	32.6568	-	0	#GTG	-63.9138
Chromosome	SAM03	CDS	2943060	2943470	2.32089	-	0	#ATG	-85.952
Chromosome	SAM03	CDS	2947557	2947928	3.2241	-	0	#ATG	-15.7977
Chromosome	SAM03	CDS	2949976	2950365	2.02839	-	0	#GTG	-16.6166
Chromosome	SAM03	CDS	2955894	2956202	42.3068	-	0	#TTG	-32.8577
Chromosome	SAM03	CDS	2959173	2959592	1.19817	-	0	#GTG	-22.977
Chromosome	SAM03	CDS	2961189	2961467	32.2534	-	0	#GTG	-12.411
Chromosome	SAM03	CDS	2964779	2965051	75.3479	-	0	#ATG	-20.2579
Chromosome	SAM03	CDS	2969485	2969973	0.223898	-	0	#GTG	-61.7231
Chromosome	SAM03	CDS	2971285	2971503	1.58479	-	0	#ATG	8.2038
Chromosome	SAM03	CDS	2972286	2972555	75.4719	-	0	#ATG	-19.0386
Chromosome	SAM03	CDS	2975136	2975579	0.850006	-	0	#GTG	-43.1044
Chromosome	SAM03	CDS	2977948	2978283	21.1291	-	0	#TTG	-107.178
Chromosome	SAM03	CDS	2979687	2979854	0.421694	-	0	#GTG	12.2457
Chromosome	SAM03	CDS	2980984	2981202	53.7647	-	0	#GTG	-5.5964
Chromosome	SAM03	CDS	2986510	2986797	84.298	-	0	#TTG	-77.572
Chromosome	SAM03	CDS	2986758	2987126	8.04156	-	0	#ATG	-61.2465
Chromosome	SAM03	CDS	2989619	2990050	1.24097	-	0	#GTG	-114.141
Chromosome	SAM03	CDS	2992330	2992620	76.9718	-	0	#GTG	-44.975
Chromosome	SAM03	CDS	2996022	2996624	0.00698739	-	0	#GTG	-69.7156
Chromosome	SAM03	CDS	3001266	3001604	19.3613	-	0	#GTG	-82.8975
Chromosome	SAM03	CDS	3002219	3002380	29.0468	-	0	#ATG	1.1205
Chromosome	SAM03	CDS	3006071	3006361	77.3823	-	0	#ATG	-82.3416
Chromosome	SAM03	CDS	3006400	3006795	3.62237	-	0	#TTG	-59.6192
Chromosome	SAM03	CDS	3007223	3007699	0.321609	-	0	#TTG	-121.124
Chromosome	SAM03	CDS	3008510	3008872	9.56844	-	0	#GTG	-49.701
Chromosome	SAM03	CDS	3012572	3012907	17.9425	-	0	#GTG	-29.3425
Chromosome	SAM03	CDS	3017815	3018240	1.47479	-	0	#ATG	-47.767
Chromosome	SAM03	CDS	3019144	3019563	1.77534	-	0	#GTG	-75.5162
Chromosome	SAM03	CDS	3019445	3019768	29.9396	-	0	#GTG	-74.3623
Chromosome	SAM03	CDS	3025517	3025840	7.08315	-	0	#GTG	-9.8782
Chromosome	SAM03	CDS	3027661	3028032	7.35753	-	0	#ATG	-54.7208
Chromosome	SAM03	CDS	3030862	3031155	71.01	-	0	#ATG	-55.2748
Chromosome	SAM03	CDS	3031456	3031833	6.16911	-	0	#ATG	-87.2499
Chromosome	SAM03	CDS	3031716	3032207	0.204567	-	0	#GTG	-90.8151
Chromosome	SAM03	CDS	3035624	3036070	0.715569	-	0	#ATG	-33.5987
Chromosome	SAM03	CDS	3036519	3036809	77.341	-	0	#GTG	-52.4592
Chromosome	SAM03	CDS	3038221	3038661	0.0923466	-	0	#GTG	-1.184
Chromosome	SAM03	CDS	3043630	3043956	27.4392	-	0	#GTG	-56.4128
Chromosome	SAM03	CDS	3045578	3046285	0.000276624	-	0	#GTG	-104.29
Chromosome	SAM03	CDS	3054447	3054932	0.245182	-	0	#GTG	-120.412
Chromosome	SAM03	CDS	3054589	3054981	3.95981	-	0	#ATG	-85.5603
Chromosome	SAM03	CDS	3056948	3057238	49.2365	-	0	#GTG	-21.6813
Chromosome	SAM03	CDS	3057659	3058012	12.4914	-	0	#TTG	-71.305
Chromosome	SAM03	CDS	3063450	3063797	14.8836	-	0	#GTG	-56.0023
Chromosome	SAM03	CDS	3068063	3068749	0.000527826	-	0	#GTG	-59.7596
Chromosome	SAM03	CDS	3070086	3070457	6.66087	-	0	#GTG	-32.8477
Chromosome	SAM03	CDS	3071982	3072713	0.000123976	-	0	#TTG	-40.5431
Chromosome	SAM03	CDS	3076090	3076524	1.13256	-	0	#GTG	-53.3427
Chromosome	SAM03	CDS	3077392	3077721	12.4186	-	0	#GTG	-17.6193
Chromosome	SAM03	CDS	3077669	3077971	54.1747	-	0	#ATG	-41.8887
Chromosome	SAM03	CDS	3079638	3080522	1.12006e-06	-	0	#GTG	-52.7916
Chromosome	SAM03	CDS	3080931	3081254	29.5404	-	0	#GTG	-42.2178
Chromosome	SAM03	CDS	3088415	3088978	0.0230052	-	0	#GTG	-103.567
Chromosome	SAM03	CDS	3092067	3092372	49.291	-	0	#GTG	-39.855
Chromosome	SAM03	CDS	3093000	3093281	83.9469	-	0	#ATG	-28.4446
Chromosome	SAM03	CDS	3095404	3095826	1.6226	-	0	#GTG	-57.3068
Chromosome	SAM03	CDS	3100986	3101471	0.243775	-	0	#TTG	-49.7987
Chromosome	SAM03	CDS	3109144	3109449	50.2279	-	0	#GTG	-48.3846
Chromosome	SAM03	CDS	3110478	3110762	85.2501	-	0	#ATG	-33.4262
Chromosome	SAM03	CDS	3112288	3112575	74.1581	-	0	#ATG	-30.4075
Chromosome	SAM03	CDS	3114743	3115024	99.9989	-	0	#ATG	-84.5067
Chromosome	SAM03	CDS	3116026	3116415	1.12362	-	0	#TTG	-9.8901
Chromosome	SAM03	CDS	3132216	3132500	91.7419	-	0	#GTG	-50.8501
Chromosome	SAM03	CDS	3132659	3132970	42.3516	-	0	#GTG	-58.9474
Chromosome	SAM03	CDS	3134834	3135130	65.0796	-	0	#GTG	-49.3677
Chromosome	SAM03	CDS	3135419	3135745	26.6297	-	0	#GTG	-38.6543
Chromosome	SAM03	CDS	3137238	3137648	1.96085	-	0	#ATG	-29.7492
Chromosome	SAM03	CDS	3138062	3138463	2.34816	-	0	#GTG	-26.5463
Chromosome	SAM03	CDS	3139215	3139526	11.1608	-	0	#GTG	-10.9669
Chromosome	SAM03	CDS	3145598	3145999	3.03243	-	0	#ATG	-93.3878
Chromosome	SAM03	CDS	3145716	3146255	0.0477586	-	0	#GTG	-64.2604
Chromosome	SAM03	CDS	3150237	3150893	0.00124127	-	0	#GTG	-38.5346
Chromosome	SAM03	CDS	3152909	3153280	7.35923	-	0	#ATG	-56.0964
Chromosome	SAM03	CDS	3153159	3153467	46.1791	-	0	#GTG	-73.3328
Chromosome	SAM03	CDS	3154274	3154735	0.505053	-	0	#GTG	-99.5232
Chromosome	SAM03	CDS	3154914	3155336	1.62284	-	0	#GTG	-58.4198
Chromosome	SAM03	CDS	3159208	3159678	0.385293	-	0	#GTG	-140.641
Chromosome	SAM03	CDS	3159647	3160120	0.352022	-	0	#ATG	-140.986
Chromosome	SAM03	CDS	3162019	3162411	3.95959	-	0	#ATG	-63.1074
Chromosome	SAM03	CDS	3162110	3162841	0.000131748	-	0	#ATG	-170.8
Chromosome	SAM03	CDS	3163462	3163731	67.6974	-	0	#GTG	-17.5984
Chromosome	SAM03	CDS	3164295	3164801	0.127166	-	0	#ATG	-43.6765
Chromosome	SAM03	CDS	3169433	3169867	1.12764	-	0	#TTG	-48.2866
Chromosome	SAM03	CDS	3173050	3173451	3.02843	-	0	#TTG	-53.3812
Chromosome	SAM03	CDS	3173568	3174110	0.0126891	-	0	#TTG	-9.5427
Chromosome	SAM03	CDS	3176985	3177572	0.00332243	-	0	#GTG	-9.5402
Chromosome	SAM03	CDS	3179592	3179894	54.8765	-	0	#GTG	-92.5687
Chromosome	SAM03	CDS	3182479	3182772	71.0247	-	0	#GTG	-73.1308
Chromosome	SAM03	CDS	3191313	3192107	6.13047e-06	-	0	#GTG	-9.2253
Chromosome	SAM03	CDS	3193278	3193520	86.5092	-	0	#GTG	-12.6478
Chromosome	SAM03	CDS	3197651	3198061	2.32089	-	0	#TTG	-82.4984
Chromosome	SAM03	CDS	3198553	3198879	22.6664	-	0	#GTG	-28.2148
Chromosome	SAM03	CDS	3200196	3200417	91.2883	-	0	#GTG	-9.1199
Chromosome	SAM03	CDS	3205890	3206216	27.4454	-	0	#GTG	-85.0705
Chromosome	SAM03	CDS	3207315	3207626	40.1549	-	0	#GTG	-35.5686
Chromosome	SAM03	CDS	3211440	3211772	23.0532	-	0	#GTG	-58.287
Chromosome	SAM03	CDS	3214169	3214516	14.7529	-	0	#ATG	-44.3988
Chromosome	SAM03	CDS	3217955	3218254	59.8109	-	0	#ATG	-96.3327
Chromosome	SAM03	CDS	3218575	3219078	0.141651	-	0	#TTG	-51.0309
Chromosome	SAM03	CDS	3221183	3221566	5.16767	-	0	#GTG	-118.417
Chromosome	SAM03	CDS	3225454	3225759	47.783	-	0	#GTG	-35.5804
Chromosome	SAM03	CDS	3229843	3230139	65.1811	-	0	#ATG	-84.1656
Chromosome	SAM03	CDS	3236281	3236817	0.0271635	-	0	#GTG	-17.6827
Chromosome	SAM03	CDS	3237209	3237649	0.948134	-	0	#TTG	-100.088
Chromosome	SAM03	CDS	3237655	3238308	0.00135265	-	0	#ATG	-37.8667
Chromosome	SAM03	CDS	3238652	3238939	51.4785	-	0	#ATG	-20.9663
Chromosome	SAM03	CDS	3241499	3241897	3.31472	-	0	#ATG	-82.8559
Chromosome	SAM03	CDS	3243892	3244209	15.0014	-	0	#ATG	-15.6616
Chromosome	SAM03	CDS	3248732	3249109	4.52661	-	0	#GTG	-24.9163
Chromosome	SAM03	CDS	3249972	3250388	1.29584	-	0	#GTG	-22.7236
Chromosome	SAM03	CDS	3250725	3251054	23.2217	-	0	#ATG	-33.6475
Chromosome	SAM03	CDS	3256720	3257220	0.155855	-	0	#GTG	-87.1874
Chromosome	SAM03	CDS	3258586	3258894	40.8336	-	0	#ATG	-30.8787
Chromosome	SAM03	CDS	3266443	3266808	2.37065	-	0	#GTG	-10.5344
Chromosome	SAM03	CDS	3267367	3267735	7.92192	-	0	#GTG	-42.7459
Chromosome	SAM03	CDS	3272821	3273246	1.48323	-	0	#GTG	-55.7798
Chromosome	SAM03	CDS	3283693	3284001	45.8075	-	0	#ATG	-43.9015
Chromosome	SAM03	CDS	3285919	3286272	9.76145	-	0	#GTG	-26.5787
Chromosome	SAM03	CDS	3287698	3287979	99.9989	-	0	#ATG	-91.1231
Chromosome	SAM03	CDS	3290057	3290455	3.31069	-	0	#GTG	-53.567
Chromosome	SAM03	CDS	3290708	3291310	0.00698796	-	0	#ATG	-78.4022
Chromosome	SAM03	CDS	3293622	3294455	5.21928e-06	-	0	#TTG	-41.3354
Chromosome	SAM03	CDS	3294527	3294952	1.48426	-	0	#GTG	-61.6495
Chromosome	SAM03	CDS	3297808	3298299	0.203961	-	0	#ATG	-52.8334
Chromosome	SAM03	CDS	3304299	3304577	10.5646	-	0	#GTG	-4.4226
Chromosome	SAM03	CDS	3306797	3307294	0.170167	-	0	#GTG	-53.1706
Chromosome	SAM03	CDS	3310451	3310780	17.8747	-	0	#GTG	-23.9795
Chromosome	SAM03	CDS	3310662	3310970	46.1791	-	0	#ATG	-101.917
Chromosome	SAM03	CDS	3311090	3311437	14.204	-	0	#GTG	-36.8085
Chromosome	SAM03	CDS	3313413	3313856	0.86667	-	0	#GTG	-69.3247
Chromosome	SAM03	CDS	3315876	3316247	7.36245	-	0	#TTG	-84.9997
Chromosome	SAM03	CDS	3316464	3317027	0.0230037	-	0	#GTG	-69.3181
Chromosome	SAM03	CDS	3316804	3317133	25.1564	-	0	#TTG	-98.5691
Chromosome	SAM03	CDS	3317355	3317579	89.5286	-	0	#GTG	-9.475
Chromosome	SAM03	CDS	3317908	3318189	99.9989	-	0	#TTG	-91.7008
Chromosome	SAM03	CDS	3325424	3326131	0.000172633	-	0	#GTG	-21.3619
Chromosome	SAM03	CDS	3328998	3329387	4.22366	-	0	#GTG	-40.9273
Chromosome	SAM03	CDS	3330413	3330703	76.2564	-	0	#TTG	-41.0664
Chromosome	SAM03	CDS	3333186	3333872	0.000522208	-	0	#TTG	-50.0837
Chromosome	SAM03	CDS	3334264	3334728	0.461464	-	0	#GTG	-64.7468
Chromosome	SAM03	CDS	3335020	3335439	1.6221	-	0	#TTG	-34.0675
Chromosome	SAM03	CDS	3336698	3337003	41.7785	-	0	#GTG	-28.227
Chromosome	SAM03	CDS	3337371	3337685	38.8424	-	0	#TTG	-69.0188
Chromosome	SAM03	CDS	3343805	3344131	24.1237	-	0	#TTG	-30.7783
Chromosome	SAM03	CDS	3347087	3347389	51.832	-	0	#ATG	-35.0736
Chromosome	SAM03	CDS	3348880	3349254	6.29971	-	0	#TTG	-35.2414
Chromosome	SAM03	CDS	3352303	3352605	53.4936	-	0	#TTG	-38.9482
Chromosome	SAM03	CDS	3352664	3352996	23.0559	-	0	#TTG	-66.2253
Chromosome	SAM03	CDS	3359946	3360242	65.1811	-	0	#GTG	-68.7746
Chromosome	SAM03	CDS	3361165	3361452	82.7383	-	0	#TTG	-39.9863
Chromosome	SAM03	CDS	3361717	3362367	0.00160231	-	0	#TTG	-104.809
Chromosome	SAM03	CDS	3370367	3371026	0.000327525	-	0	#GTG	-7.6283
Chromosome	SAM03	CDS	3373415	3373798	5.16733	-	0	#TTG	-62.2919
Chromosome	SAM03	CDS	3374550	3374975	0.878969	-	0	#GTG	-20.2769
Chromosome	SAM03	CDS	3374953	3375558	0.00488454	-	0	#GTG	-27.146
Chromosome	SAM03	CDS	3376247	3376633	4.19087	-	0	#GTG	-31.8164
Chromosome	SAM03	CDS	3377565	3377783	1.92164	-	0	#GTG	7.6083
Chromosome	SAM03	CDS	3383341	3383733	2.98036	-	0	#GTG	-25.6653
Chromosome	SAM03	CDS	3385707	3385982	95.0577	-	0	#GTG	-26.8919
Chromosome	SAM03	CDS	3395561	3395875	37.8087	-	0	#ATG	-38.9414
Chromosome	SAM03	CDS	3397356	3397781	1.48447	-	0	#TTG	-96.8729
Chromosome	SAM03	CDS	3398243	3398533	77.2456	-	0	#TTG	-48.7551
Chromosome	SAM03	CDS	3400222	3400524	54.8759	-	0	#ATG	-62.9577
Chromosome	SAM03	CDS	3402418	3402741	28.4798	-	0	#ATG	-36.0994
Chromosome	SAM03	CDS	3404827	3405105	99.6025	-	0	#GTG	-32.3594
Chromosome	SAM03	CDS	3408902	3409417	0.0980177	-	0	#ATG	-48.0453
Chromosome	SAM03	CDS	3411506	3411820	38.0196	-	0	#TTG	-39.9892
Chromosome	SAM03	CDS	3412984	3413436	0.647369	-	0	#TTG	-42.6514
Chromosome	SAM03	CDS	3413520	3413897	1.49788	-	0	#GTG	-9.4091
Chromosome	SAM03	CDS	3418619	3418942	27.5288	-	0	#ATG	-33.2955
Chromosome	SAM03	CDS	3420900	3421229	23.136	-	0	#TTG	-33.3904
Chromosome	SAM03	CDS	3424080	3424370	4.38637	-	0	#GTG	-1.1425
Chromosome	SAM03	CDS	3425325	3425702	1.27983	-	0	#ATG	-8.0242
Chromosome	SAM03	CDS	3428845	3429147	54.8765	-	0	#GTG	-84.4919
Chromosome	SAM03	CDS	3430447	3430752	47.3656	-	0	#ATG	-34.7787
Chromosome	SAM03	CDS	3435768	3436085	34.5204	-	0	#GTG	-38.3065
Chromosome	SAM03	CDS	3436602	3436934	23.0561	-	0	#GTG	-77.2259
Chromosome	SAM03	CDS	3437758	3438153	3.62277	-	0	#GTG	-62.2445
Chromosome	SAM03	CDS	3438556	3438777	90.5571	-	0	#ATG	-9.0677
Chromosome	SAM03	CDS	3439766	3440173	2.53743	-	0	#GTG	-94.8153
Chromosome	SAM03	CDS	3444832	3445404	0.0174824	-	0	#TTG	-103.879
Chromosome	SAM03	CDS	3448176	3448577	3.03219	-	0	#TTG	-62.4619
Chromosome	SAM03	CDS	3449777	3450064	84.2666	-	0	#TTG	-53.372
Chromosome	SAM03	CDS	3458537	3459028	0.204567	-	0	#TTG	-82.9459
Chromosome	SAM03	CDS	3458886	3459350	0.461504	-	0	#ATG	-102.784
Chromosome	SAM03	CDS	3459851	3460330	0.29377	-	0	#ATG	-63.7545
Chromosome	SAM03	CDS	3466943	3468010	2.24323e-09	-	0	#ATG	-20.7167
Chromosome	SAM03	CDS	3468323	3468721	0.195613	-	0	#GTG	1.2212
Chromosome	SAM03	CDS	3480197	3480523	6.2255	-	0	#GTG	-9.4826
Chromosome	SAM03	CDS	3481525	3481812	84.2385	-	0	#TTG	-51.5075
Chromosome	SAM03	CDS	3487442	3487678	0.341973	-	0	#ATG	12.1735
Chromosome	SAM03	CDS	3495966	3496325	10.4764	-	0	#GTG	-63.6241
Chromosome	SAM03	CDS	3499286	3499693	1.74352	-	0	#GTG	-23.3725
Chromosome	SAM03	CDS	3516395	3516706	42.3503	-	0	#GTG	-58.0156
Chromosome	SAM03	CDS	3518521	3518829	46.1194	-	0	#ATG	-50.3817
Chromosome	SAM03	CDS	3520647	3520961	26.6633	-	0	#GTG	-23.1834
Chromosome	SAM03	CDS	3523182	3523463	99.9989	-	0	#ATG	-76.3105
Chromosome	SAM03	CDS	3526351	3526671	22.2101	-	0	#ATG	-22.9974
Chromosome	SAM03	CDS	3528689	3529036	13.0624	-	0	#GTG	-30.9026
Chromosome	SAM03	CDS	3529913	3530212	59.8078	-	0	#GTG	-59.16
Chromosome	SAM03	CDS	3534461	3534973	0.0853191	-	0	#GTG	-27.6591
Chromosome	SAM03	CDS	3535221	3535868	0.00171943	-	0	#GTG	-46.2246
Chromosome	SAM03	CDS	3536987	3537301	7.6951	-	0	#TTG	-8.5652
Chromosome	SAM03	CDS	3537548	3537895	14.876	-	0	#ATG	-53.0889
Chromosome	SAM03	CDS	3539052	3539438	4.69433	-	0	#GTG	-46.2702
Chromosome	SAM03	CDS	3539593	3539910	35.6174	-	0	#TTG	-64.322
Chromosome	SAM03	CDS	3540005	3540331	27.4454	-	0	#ATG	-74.4311
Chromosome	SAM03	CDS	3540882	3541301	1.77533	-	0	#GTG	-73.3615
Chromosome	SAM03	CDS	3545667	3545957	77.3806	-	0	#TTG	-60.9088
Chromosome	SAM03	CDS	3548409	3549029	0.00392987	-	0	#GTG	-45.1453
Chromosome	SAM03	CDS	3559237	3559857	0.00402559	-	0	#TTG	-111.471
Chromosome	SAM03	CDS	3565677	3566021	16.2525	-	0	#GTG	-79.1265
Chromosome	SAM03	CDS	3567109	3567390	35.7557	-	0	#ATG	-14.1691
Chromosome	SAM03	CDS	3571959	3572333	6.73918	-	0	#ATG	-61.6404
Chromosome	SAM03	CDS	3572633	3573184	0.0331589	-	0	#TTG	-84.5141
Chromosome	SAM03	CDS	3577507	3577926	1.77219	-	0	#ATG	-52.8425
Chromosome	SAM03	CDS	3577835	3578134	49.6165	-	0	#ATG	-28.167
Chromosome	SAM03	CDS	3578989	3579297	35.5249	-	0	#ATG	-25.8953
Chromosome	SAM03	CDS	3579587	3579898	41.8415	-	0	#ATG	-42.3329
Chromosome	SAM03	CDS	3582483	3582788	49.1133	-	0	#TTG	-39.152
Chromosome	SAM03	CDS	3593339	3593716	6.16911	-	0	#TTG	-75.1522
Chromosome	SAM03	CDS	3597292	3597615	29.9396	-	0	#ATG	-82.0518
Chromosome	SAM03	CDS	3597615	3598058	0.853957	-	0	#GTG	-44.451
Chromosome	SAM03	CDS	3598711	3599031	32.575	-	0	#TTG	-48.5357
Chromosome	SAM03	CDS	3599617	3599976	10.4731	-	0	#GTG	-56.4612
Chromosome	SAM03	CDS	3601642	3602091	0.695386	-	0	#GTG	-39.3089
Chromosome	SAM03	CDS	3610011	3610697	0.000516088	-	0	#GTG	-46.142
Chromosome	SAM03	CDS	3618471	3618761	76.5279	-	0	#ATG	-42.186
Chromosome	SAM03	CDS	3619747	3620139	0.179818	-	0	#GTG	2.6085
Chromosome	SAM03	CDS	3620522	3620986	0.32672	-	0	#GTG	-24.2393
Chromosome	SAM03	CDS	3621402	3622088	5.50082e-06	-	0	#TTG	18.077
Chromosome	SAM03	CDS	3622941	3623411	0.112949	-	0	#GTG	-10.2812
Chromosome	SAM03	CDS	3628230	3628739	0.062207	-	0	#GTG	-17.9204
Chromosome	SAM03	CDS	3628957	3629637	0.000636152	-	0	#GTG	-68.863
Chromosome	SAM03	CDS	3630693	3631079	4.72917	-	0	#GTG	-73.8905
Chromosome	SAM03	CDS	3633803	3634258	0.604779	-	0	#ATG	-161.171
Chromosome	SAM03	CDS	3634864	3635589	0.000158609	-	0	#ATG	-103.797
Chromosome	SAM03	CDS	3639732	3640049	35.5418	-	0	#TTG	-49.0143
Chromosome	SAM03	CDS	3641262	3641543	90.7168	-	0	#ATG	-31.912
Chromosome	SAM03	CDS	3642376	3643545	1.49905e-10	-	0	#GTG	-107.15
Chromosome	SAM03	CDS	3645045	3645326	99.9986	-	0	#GTG	-64.939
Chromosome	SAM03	CDS	3652682	3652987	47.7327	-	0	#GTG	-35.4785
Chromosome	SAM03	CDS	3653216	3654109	8.23664e-07	-	0	#TTG	-45.5247
Chromosome	SAM03	CDS	3657802	3658413	0.00530052	-	0	#GTG	-61.8852
Chromosome	SAM03	CDS	3658964	3659551	0.0106407	-	0	#GTG	-41.765
Chromosome	SAM03	CDS	3662584	3663258	0.000760752	-	0	#ATG	-53.6922
Chromosome	SAM03	CDS	3665148	3665432	51.566	-	0	#ATG	-19.6373
Chromosome	SAM03	CDS	3665736	3666242	0.129885	-	0	#TTG	-58.667
Chromosome	SAM03	CDS	3674031	3674555	0.0753338	-	0	#GTG	-72.8731
Chromosome	SAM03	CDS	3676196	3676540	16.252	-	0	#GTG	-62.7084
Chromosome	SAM03	CDS	3676639	3677286	0.00175712	-	0	#ATG	-111.069
Chromosome	SAM03	CDS	3678222	3678506	91.2342	-	0	#GTG	-44.1284
Chromosome	SAM03	CDS	3679894	3680229	21.1186	-	0	#GTG	-54.3914
Chromosome	SAM03	CDS	3681850	3682158	42.9057	-	0	#ATG	-33.8251
Chromosome	SAM03	CDS	3685241	3685828	7.71628e-06	-	0	#TTG	27.952
Chromosome	SAM03	CDS	3687271	3687591	32.6572	-	0	#ATG	-87.8307
Chromosome	SAM03	CDS	3694296	3694637	17.7227	-	0	#GTG	-52.4883
Chromosome	SAM03	CDS	3695764	3696135	7.29751	-	0	#GTG	-45.1347
Chromosome	SAM03	CDS	3701933	3702346	1.87188	-	0	#GTG	-31.8249
Chromosome	SAM03	CDS	3705988	3706983	9.08019e-09	-	0	#GTG	-4.38
Chromosome	SAM03	CDS	3710404	3710919	0.0989685	-	0	#TTG	-68.6903
Chromosome	SAM03	CDS	3710888	3711103	92.1091	-	0	#TTG	-8.2696
Chromosome	SAM03	CDS	3711563	3712189	0.00236391	-	0	#ATG	-24.5736
Chromosome	SAM03	CDS	3714732	3715043	40.0908	-	0	#ATG	-35.4165
Chromosome	SAM03	CDS	3727362	3727703	17.7397	-	0	#GTG	-78.9023
Chromosome	SAM03	CDS	3739591	3740727	3.66808e-10	-	0	#GTG	-36.4858
Chromosome	SAM03	CDS	3742152	3742448	59.1033	-	0	#GTG	-32.0751
Chromosome	SAM03	CDS	3753665	3754045	5.64612	-	0	#GTG	-62.6444
Chromosome	SAM03	CDS	3756134	3756649	0.098973	-	0	#ATG	-94.9418
Chromosome	SAM03	CDS	3756796	3757116	31.2727	-	0	#GTG	-36.7764
Chromosome	SAM03	CDS	3763344	3763634	76.8382	-	0	#GTG	-43.9323
Chromosome	SAM03	CDS	3765597	3765965	4.69775	-	0	#ATG	-20.1037
Chromosome	SAM03	CDS	3772411	3772692	99.9944	-	0	#ATG	-58.7098
Chromosome	SAM03	CDS	3775969	3776283	38.8425	-	0	#GTG	-86.8243
Chromosome	SAM03	CDS	3778635	3778943	46.1791	-	0	#TTG	-99.6015
Chromosome	SAM03	CDS	3778808	3779134	25.1158	-	0	#GTG	-33.02
Chromosome	SAM03	CDS	3785834	3786367	0.0544105	-	0	#GTG	-39.0429
Chromosome	SAM03	CDS	3786380	3786922	0.0436044	-	0	#GTG	-75.7635
Chromosome	SAM03	CDS	3787797	3788108	42.3526	-	0	#GTG	-60.1028
Chromosome	SAM03	CDS	3790497	3791090	0.00920358	-	0	#GTG	-92.3853
Chromosome	SAM03	CDS	3796308	3797336	1.17396e-08	-	0	#GTG	-42.7404
Chromosome	SAM03	CDS	3798865	3799452	0.0110569	-	0	#GTG	-93.3192
Chromosome	SAM03	CDS	3800421	3801023	0.00698784	-	0	#TTG	-74.1614
Chromosome	SAM03	CDS	3801336	3802031	0.000400647	-	0	#GTG	-137.527
Chromosome	SAM03	CDS	3803072	3803608	0.0521852	-	0	#TTG	-54.3174
Chromosome	SAM03	CDS	3805157	3805627	0.342329	-	0	#ATG	-32.818
Chromosome	SAM03	CDS	3805212	3805757	0.0398018	-	0	#ATG	-95.3605
Chromosome	SAM03	CDS	3806463	3806819	9.62024	-	0	#GTG	-29.1241
Chromosome	SAM03	CDS	3806564	3806881	35.6177	-	0	#ATG	-82.4255
Chromosome	SAM03	CDS	3811916	3812239	29.9328	-	0	#TTG	-56.2576
Chromosome	SAM03	CDS	3813516	3813950	0.526572	-	0	#GTG	-16.2627
